"Season","Conference","Player","Team","BA","OBP","SLG","OPS","GP","PA","AB","R","H","2B","3B","HR","RBI","HBP","BB","K","SB","CS"
2022,"All Division I","Eliyah Flores","Boise State",0.323,0.444,0.515,0.959,48,164,130,34,42,9,2,4,25,13,16,17,3,1
2022,"All Division I","Elizabeth King","Mount St. Mary's",0.255,0.325,0.314,0.638,40,114,102,7,26,6,0,0,13,0,11,14,1,0
2022,"All Division I","Ellee Jensen","Minnesota",0.281,0.358,0.314,0.672,42,141,121,21,34,4,0,0,11,1,14,16,3,0
2022,"All Division I","Ellessa Bonstrom","Utah",0.376,0.503,0.709,1.212,52,187,141,43,53,10,2,11,44,10,31,18,11,2
2022,"All Division I","Ellie Bailey","Texas Tech",0.309,0.347,0.471,0.818,49,150,136,14,42,13,0,3,31,1,8,21,0,0
2022,"All Division I","Ellie Grill","Sam Houston State",0.263,0.333,0.356,0.689,44,132,118,19,31,5,3,0,8,4,9,28,10,1
2022,"All Division I","Ellie Mataya","Boston College",0.346,0.41,0.49,0.901,47,173,153,23,53,11,4,1,13,2,16,22,11,3
2022,"All Division I","Emery Nielson","Fresno State",0.271,0.312,0.297,0.609,45,133,118,22,32,1,1,0,1,0,7,25,7,4
2022,"All Division I","Emily Bartlett","Furman",0.281,0.436,0.5,0.936,55,189,146,25,41,9,1,7,31,11,30,28,4,0
2022,"All Division I","Emily Bracamonte","Central Michigan",0.234,0.287,0.372,0.659,53,160,137,10,32,10,0,3,18,2,9,11,0,0
2022,"All Division I","Emily Brown","Georgia State",0.243,0.33,0.32,0.649,54,194,169,23,41,5,4,0,11,2,20,29,22,4
2022,"All Division I","Emily Cimino","Lehigh",0.358,0.39,0.564,0.953,50,178,165,29,59,14,4,4,33,1,9,13,0,1
2022,"All Division I","Emily Coltharp","Chattanooga",0.376,0.429,0.439,0.868,57,212,189,30,71,8,2,0,20,0,19,33,24,2
2022,"All Division I","Emily Daniel","Dayton",0.4,0.462,0.419,0.881,43,120,105,20,42,2,0,0,8,1,11,8,16,3
2022,"All Division I","Emily Gant","Boston University",0.387,0.429,0.613,1.042,52,158,142,40,55,6,4,6,46,1,11,35,4,0
2022,"All Division I","Emily Harkleroad","Austin Peay",0.207,0.278,0.25,0.528,53,160,140,14,29,4,1,0,13,3,12,9,6,0
2022,"All Division I","Emily Hott","Baylor",0.331,0.463,0.446,0.91,46,165,130,30,43,5,2,2,22,5,28,19,7,2
2022,"All Division I","Emily Johansen","Portland State",0.339,0.482,0.597,1.078,45,165,124,34,42,9,1,7,34,8,29,17,3,1
2022,"All Division I","Emily Kepple","Hampton",0.261,0.342,0.41,0.752,55,184,161,17,42,9,0,5,26,6,15,19,1,1
2022,"All Division I","Emily McKinney","Cornell",0.29,0.397,0.449,0.846,39,132,107,15,31,7,2,2,25,5,16,12,0,0
2022,"All Division I","Emily Parrott","Appalachian State",0.271,0.327,0.407,0.733,55,206,177,32,48,6,0,6,28,1,15,18,9,2
2022,"All Division I","Emily Phillips","James Madison",0.25,0.361,0.62,0.981,41,120,100,22,25,5,1,10,28,2,16,30,2,0
2022,"All Division I","Emily Schultz","Stanford",0.242,0.282,0.304,0.587,61,171,161,23,39,10,0,0,18,1,8,26,4,0
2022,"All Division I","Emily Telg","Sam Houston State",0.209,0.341,0.33,0.671,51,142,115,12,24,4,2,2,13,4,19,36,7,1
2022,"All Division I","Emily Valtman","Drake",0.341,0.393,0.604,0.997,50,178,164,32,56,10,0,11,37,0,14,17,3,1
2022,"All Division I","Emily Young","Stanford",0.32,0.379,0.455,0.834,61,201,178,25,57,12,3,2,39,7,11,18,5,0
2022,"All Division I","Emma Bickford","Santa Clara",0.287,0.319,0.4,0.719,51,164,150,21,43,12,1,1,24,5,4,16,4,1
2022,"All Division I","Emma Clark","Notre Dame",0.362,0.383,0.427,0.81,52,194,185,47,67,8,2,0,22,1,6,17,11,2
2022,"All Division I","Emma Curry","Hartford",0.258,0.324,0.473,0.797,40,105,93,18,24,7,2,3,14,3,7,24,5,1
2022,"All Division I","Emma Kauf","Georgia Tech",0.355,0.417,0.594,1.011,56,218,197,37,70,25,2,6,36,2,19,17,2,1
2022,"All Division I","Emma McLaughlin","Siena",0.261,0.309,0.373,0.681,55,176,161,11,42,13,1,1,27,4,8,24,0,0
2022,"All Division I","Emma McMillan","Fort Wayne",0.275,0.316,0.345,0.661,49,157,142,19,39,7,0,1,14,0,9,20,8,3
2022,"All Division I","Emma Nedley","Penn",0.241,0.299,0.388,0.687,39,130,116,18,28,5,0,4,15,1,9,18,3,0
2022,"All Division I","Emma Raabe","Missouri",0.216,0.364,0.351,0.714,52,125,97,8,21,4,0,3,9,1,22,27,0,0
2022,"All Division I","Emme Olson","Illinois State",0.351,0.445,0.565,1.01,52,182,154,20,54,16,1,5,23,3,24,20,0,2
2022,"All Division I","Emmy Blane","Kentucky",0.296,0.374,0.539,0.913,54,136,115,17,34,7,0,7,32,0,15,32,0,0
2022,"All Division I","Erika Bell","Robert Morris",0.293,0.4,0.476,0.876,50,176,147,14,43,12,3,3,31,1,26,18,1,0
2022,"All Division I","Erika Coreth","Connecticut",0.241,0.333,0.336,0.67,50,142,116,14,28,5,0,2,23,4,14,14,0,0
2022,"All Division I","Erin Bengston","Holy Cross",0.254,0.398,0.369,0.767,49,162,130,10,33,6,0,3,18,2,29,18,0,0
2022,"All Division I","Erin Hufford","Canisius",0.386,0.439,0.456,0.895,47,174,158,31,61,5,3,0,14,0,15,21,29,5
2022,"All Division I","Faith Alexander","Kennesaw State",0.314,0.375,0.373,0.748,43,169,153,26,48,5,2,0,23,1,14,9,11,4
2022,"All Division I","Faith Hegh","UAB",0.32,0.358,0.433,0.792,48,159,150,26,48,11,3,0,18,4,5,9,3,1
2022,"All Division I","Faith Hensley","Ball State",0.397,0.528,0.795,1.323,52,200,156,51,62,7,2,17,40,6,37,27,13,3
2022,"All Division I","Faith Hoe","Weber State",0.377,0.443,0.532,0.975,50,184,154,45,58,12,3,2,41,3,20,28,6,0
2022,"All Division I","Faith Jarvis","East Carolina",0.293,0.376,0.365,0.741,56,194,167,31,49,6,3,0,10,1,21,54,20,4
2022,"All Division I","Faith Shirley","Georgia Southern",0.298,0.38,0.573,0.953,42,144,124,17,37,10,0,8,25,2,15,19,2,0
2022,"All Division I","Felixia Hinojosa","Lamar",0.202,0.294,0.269,0.563,49,138,119,4,24,5,0,1,12,3,13,20,0,0
2022,"All Division I","Fiona Girardot","Wisconsin",0.324,0.434,0.493,0.927,51,175,142,34,46,8,2,4,24,12,18,27,3,1
2022,"All Division I","Frankie Hammoude","Oregon State",0.384,0.503,0.735,1.238,56,191,151,26,58,8,0,15,40,1,37,29,1,0
2022,"All Division I","Frankie Tago","Idaho State",0.322,0.41,0.447,0.857,50,181,152,26,49,8,1,3,37,1,23,20,3,0
2022,"All Division I","Gabbie Kowalik","Saint Louis",0.344,0.416,0.6,1.016,51,185,160,43,55,9,4,8,31,12,10,18,20,4
2022,"All Division I","Gabby Benson","Georgia State",0.224,0.281,0.304,0.585,52,138,125,13,28,4,0,2,10,1,9,25,4,0
2022,"All Division I","Gabby Vaughan","Norfolk State",0.296,0.363,0.526,0.889,55,172,152,17,45,13,2,6,36,0,17,14,2,1
2022,"All Division I","Gabriella Jimenez","Utah State",0.297,0.371,0.623,0.993,55,197,175,35,52,8,2,15,49,1,20,56,6,2
2022,"All Division I","Gabriella Mazzotta","Manhattan",0.198,0.26,0.198,0.458,38,105,96,13,19,0,0,0,7,3,5,19,7,3
2022,"All Division I","Gabriella Torres","Texas A&M-Corpus Christi",0.243,0.317,0.417,0.733,51,165,144,27,35,9,2,4,26,3,13,26,3,0
2022,"All Division I","Gabrielle Callaway","Rutgers",0.374,0.472,0.645,1.117,55,193,155,39,58,10,1,10,47,12,21,21,13,1
2022,"All Division I","Gaby Garcia","Stephen F. Austin",0.321,0.425,0.518,0.943,56,203,168,36,54,9,0,8,34,16,15,14,0,2
2022,"All Division I","Gaby Ruiz","Florida International",0.217,0.284,0.248,0.532,50,143,129,9,28,4,0,0,7,1,11,28,4,0
2022,"All Division I","Georgia Clark","LSU",0.301,0.441,0.667,1.107,57,203,156,32,47,9,0,16,61,0,42,32,0,0
2022,"All Division I","Gianna Boccagno","Boston College",0.176,0.29,0.447,0.737,39,102,85,8,15,2,0,7,15,6,8,28,1,0
2022,"All Division I","Gianna Epps","Rider",0.246,0.277,0.263,0.54,50,127,114,10,28,2,0,0,14,1,4,18,2,0
2022,"All Division I","Gianna Nicoletti","Grand Canyon",0.396,0.469,0.456,0.925,55,207,182,62,72,3,4,0,11,1,24,15,51,2
2022,"All Division I","Gisele Tapia","Duke",0.29,0.358,0.477,0.835,48,122,107,15,31,6,1,4,22,1,11,22,2,0
2022,"All Division I","Grace French","Bradley",0.288,0.381,0.513,0.894,52,181,156,34,45,10,2,7,32,9,15,24,5,0
2022,"All Division I","Grace Gressly","Dayton",0.379,0.469,0.442,0.911,38,115,95,4,36,6,0,0,19,2,15,14,0,0
2022,"All Division I","Grace Harvey","Lafayette",0.273,0.354,0.403,0.757,47,165,139,15,38,13,1,1,27,7,13,18,3,1
2022,"All Division I","Grace Lyons","Oklahoma",0.399,0.479,0.86,1.338,62,213,178,67,71,7,3,23,70,8,22,12,9,1
2022,"All Division I","Grace Messmer","Oregon State",0.238,0.323,0.366,0.69,61,203,172,21,41,4,0,6,33,2,21,16,3,2
2022,"All Division I","Grace Perechinsky","St. Bonaventure",0.246,0.353,0.412,0.765,44,136,114,9,28,1,0,6,16,2,18,16,0,0
2022,"All Division I","Grace Stansfield","Rider",0.363,0.415,0.404,0.818,54,188,171,27,62,7,0,0,27,3,13,12,2,0
2022,"All Division I","Gracey Kruse","Chattanooga",0.277,0.316,0.433,0.748,53,158,141,21,39,14,1,2,22,1,8,37,8,1
2022,"All Division I","Gracie Morton","Memphis",0.395,0.431,0.539,0.97,54,182,167,33,66,6,3,4,19,2,10,22,6,4
2022,"All Division I","Gracyn Houmis","Towson",0.217,0.263,0.283,0.546,42,117,106,10,23,0,2,1,7,1,6,19,2,0
2022,"All Division I","Grayson Radcliffe","Indiana",0.266,0.336,0.391,0.726,40,145,128,16,34,8,1,2,20,7,7,16,10,1
2022,"All Division I","Greta L'Esperance","Bowling Green",0.378,0.432,0.432,0.864,54,207,185,42,70,5,1,1,6,0,19,30,31,4
2022,"All Division I","Haeli Bryson","Tennessee Tech",0.392,0.445,0.632,1.077,54,193,171,46,67,12,1,9,41,1,17,6,6,0
2022,"All Division I","Hailey Pop","IUPUI",0.237,0.341,0.289,0.63,42,132,114,10,27,3,0,1,13,1,17,29,0,0
2022,"All Division I","Hailey Tanori","New Mexico State",0.256,0.315,0.274,0.588,43,128,117,22,30,0,1,0,7,0,10,15,10,1
2022,"All Division I","Haley Cassidy","Hartford",0.333,0.42,0.56,0.98,46,163,141,20,47,13,2,5,20,8,13,29,6,2
2022,"All Division I","Haley Castro","Texas Southern",0.206,0.328,0.245,0.573,43,127,102,12,21,4,0,0,6,4,16,14,0,0
2022,"All Division I","Haley Denning","Utah",0.355,0.374,0.396,0.77,50,184,169,40,60,3,2,0,11,1,4,19,24,4
2022,"All Division I","Haley Hoffman","Princeton",0.252,0.306,0.301,0.607,42,112,103,18,26,2,0,1,9,0,8,27,0,0
2022,"All Division I","Haley Lee","Texas A&M",0.405,0.543,0.756,1.299,59,219,168,54,68,14,0,15,45,1,50,27,6,1
2022,"All Division I","Haley Morgan","Tulsa",0.315,0.428,0.476,0.903,48,177,143,32,45,6,1,5,21,11,18,14,15,3
2022,"All Division I","Haley Morse","Texas A&M-Corpus Christi",0.235,0.305,0.361,0.667,48,136,119,13,28,4,1,3,16,0,12,17,3,1
2022,"All Division I","Haley Parks","Bethune-Cookman",0.281,0.347,0.307,0.654,50,174,153,27,43,2,1,0,12,2,14,14,10,8
2022,"All Division I","Haley Strang","St. Bonaventure",0.287,0.336,0.398,0.734,36,118,108,15,31,4,1,2,8,1,7,18,2,0
2022,"All Division I","Haley Taormina","George Mason",0.308,0.382,0.533,0.916,45,137,120,23,37,12,0,5,25,4,11,29,4,4
2022,"All Division I","Haley Updegraff","Fairfield",0.309,0.389,0.468,0.856,46,158,139,34,43,11,1,3,12,3,15,25,10,1
2022,"All Division I","Haley Woolf","Evansville",0.221,0.367,0.298,0.665,42,129,104,15,23,5,0,1,8,3,21,31,2,0
2022,"All Division I","Haley Wynn","Ball State",0.275,0.344,0.456,0.8,53,199,171,35,47,13,0,6,22,2,17,25,7,3
2022,"All Division I","Halle Kisamore","Delaware",0.328,0.41,0.53,0.94,45,159,134,27,44,12,0,5,27,8,12,11,4,3
2022,"All Division I","Hallie Hall","James Madison",0.328,0.389,0.649,1.039,42,152,134,27,44,14,1,9,27,3,11,18,3,0
2022,"All Division I","Hanna Crist","Cornell",0.296,0.411,0.593,1.003,40,133,108,23,32,3,1,9,21,2,19,19,9,1
2022,"All Division I","Hanna Garber","Delaware",0.351,0.451,0.636,1.087,45,182,154,50,54,10,5,8,27,1,27,14,17,3
2022,"All Division I","Hannah Adams","Florida",0.369,0.45,0.5,0.95,54,200,168,40,62,11,1,3,27,4,24,18,15,2
2022,"All Division I","Hannah Bassham","Memphis",0.198,0.239,0.225,0.465,53,120,111,15,22,3,0,0,3,0,6,22,3,1
2022,"All Division I","Hannah Borden","Southern Miss",0.27,0.375,0.493,0.868,52,184,152,20,41,5,1,9,31,4,24,14,0,0
2022,"All Division I","Hannah Carson","Michigan",0.327,0.367,0.5,0.867,50,172,156,28,51,12,0,5,37,3,8,12,0,0
2022,"All Division I","Hannah Cravens","Eastern Illinois",0.337,0.431,0.68,1.112,55,205,169,40,57,19,0,13,43,1,30,23,1,0
2022,"All Division I","Hannah Eslick","George Washington",0.319,0.377,0.444,0.821,53,178,160,26,51,17,0,1,24,1,14,16,0,2
2022,"All Division I","Hannah Hood","Evansville",0.263,0.338,0.331,0.669,50,150,133,19,35,6,0,1,12,3,12,34,7,1
2022,"All Division I","Hannah Kinkade","Lamar",0.212,0.374,0.433,0.807,44,131,104,13,22,5,0,6,24,11,16,39,1,0
2022,"All Division I","Hannah Kumiyama","South Carolina",0.267,0.375,0.385,0.76,56,193,161,14,43,4,0,5,36,4,25,30,0,0
2022,"All Division I","Hannah McEwen","Arkansas",0.296,0.376,0.43,0.806,59,222,186,45,55,9,2,4,33,10,18,14,2,0
2022,"All Division I","Hannah Poole","Radford",0.233,0.293,0.419,0.711,46,142,129,17,30,9,0,5,25,1,10,27,4,4
2022,"All Division I","Hannah Scheaffer","Sam Houston State",0.215,0.271,0.246,0.518,47,142,130,11,28,4,0,0,10,5,5,21,0,1
2022,"All Division I","Hannah Shifflett","James Madison",0.393,0.468,0.8,1.268,42,157,135,42,53,10,0,15,39,0,20,22,7,3
2022,"All Division I","HannahJo Peterson","BYU",0.288,0.417,0.432,0.849,49,146,118,33,34,10,2,1,24,10,16,18,2,3
2022,"All Division I","Harley Stokes","North Alabama",0.326,0.392,0.705,1.097,60,212,190,50,62,13,1,19,56,4,17,41,6,1
2022,"All Division I","Hatti Moore","Missouri",0.177,0.234,0.354,0.588,53,160,147,15,26,3,1,7,16,0,11,31,0,0
2022,"All Division I","Haylee Kela","UC Riverside",0.358,0.408,0.547,0.955,48,174,159,26,57,11,2,5,36,1,13,24,5,0
2022,"All Division I","Hayley Bejarano","North Florida",0.219,0.301,0.297,0.598,52,151,128,15,28,5,1,1,16,4,11,10,1,0
2022,"All Division I","Holly Blaska","Miami (OH)",0.298,0.402,0.602,1.005,56,190,161,31,48,6,2,13,40,4,24,23,14,1
2022,"All Division I","Huntyr Ava","BYU",0.408,0.494,0.796,1.29,52,179,147,31,60,9,0,16,53,4,23,11,1,1
2022,"All Division I","India Wells","Grambling",0.336,0.371,0.351,0.721,42,149,134,22,45,2,0,0,14,1,7,9,19,6
2022,"All Division I","Indya Smith","Saint Mary's (CA)",0.267,0.328,0.388,0.716,45,128,116,13,31,7,2,1,15,4,7,22,2,0
2022,"All Division I","Isabel Gusman","Jackson State",0.293,0.396,0.472,0.867,45,145,123,14,36,8,1,4,20,9,12,9,2,0
2022,"All Division I","Isabella Curtin","Green Bay",0.173,0.3,0.333,0.633,39,93,75,14,13,1,1,3,10,7,7,33,5,1
2022,"All Division I","Isabella Hanson","Idaho State",0.163,0.252,0.269,0.521,40,121,104,7,17,2,0,3,11,0,13,22,0,0
2022,"All Division I","Isis Taylor","Jackson State",0.227,0.277,0.32,0.597,48,141,128,11,29,8,2,0,16,2,8,23,3,0
2022,"All Division I","Ivory Jones","Tennessee State",0.144,0.198,0.212,0.41,50,113,104,6,15,3,2,0,4,4,3,40,1,0
2022,"All Division I","Ivy Davis","Tennessee",0.26,0.403,0.552,0.955,59,192,154,37,40,4,1,13,38,16,21,33,2,0
2022,"All Division I","Izzy Nieblas","Maine",0.301,0.36,0.472,0.832,45,137,123,15,37,9,0,4,23,1,11,23,2,0
2022,"All Division I","Izzy Pacho","Arizona",0.36,0.425,0.629,1.054,61,200,178,24,64,13,1,11,37,2,19,35,1,0
2022,"All Division I","Ja'Nautica Cohen","South Carolina State",0.242,0.315,0.293,0.608,39,112,99,6,24,2,0,1,7,2,9,22,0,0
2022,"All Division I","Jacelyn Buck","UL Monroe",0.261,0.368,0.287,0.655,46,140,115,8,30,3,0,0,18,4,16,19,2,1
2022,"All Division I","Jackie McKenna","Mississippi State",0.225,0.298,0.404,0.702,61,169,151,21,34,6,0,7,28,3,13,23,0,0
2022,"All Division I","Jada Cody","UCF",0.359,0.439,0.697,1.136,63,230,195,48,70,15,3,15,75,3,27,26,7,2
2022,"All Division I","Jade Sinness","Troy",0.308,0.36,0.535,0.895,52,190,172,44,53,13,1,8,25,2,12,24,10,0
2022,"All Division I","Jadyn DeWitte","South Dakota",0.255,0.306,0.372,0.678,51,150,137,16,35,7,0,3,24,2,8,39,0,1
2022,"All Division I","Jadyn Erickson","UT Arlington",0.284,0.395,0.303,0.698,46,139,109,23,31,2,0,0,4,1,19,17,9,0
2022,"All Division I","Jaeden Barajas","Utah Valley",0.263,0.381,0.358,0.738,39,116,95,11,25,6,0,1,13,8,10,19,3,1
2022,"All Division I","Jaelyn Baker","Delaware State",0.284,0.336,0.402,0.738,36,110,102,9,29,0,0,4,14,4,4,14,3,0
2022,"All Division I","Jaelynn Chesson","Lehigh",0.346,0.397,0.679,1.076,50,174,156,30,54,7,0,15,48,2,13,26,0,0
2022,"All Division I","Jaida Speth","IUPUI",0.234,0.25,0.255,0.505,39,98,94,7,22,2,0,0,4,0,2,11,1,0
2022,"All Division I","Jaiden Bryant","Akron",0.302,0.388,0.604,0.992,43,125,106,22,32,6,1,8,21,2,13,32,3,1
2022,"All Division I","Jaiden Fields","Georgia",0.331,0.418,0.583,1.001,55,178,151,41,50,4,2,10,37,4,20,42,3,1
2022,"All Division I","Jaiden Tweed","Presbyterian",0.298,0.344,0.447,0.791,51,157,141,21,42,7,1,4,26,3,8,37,19,2
2022,"All Division I","Jaina Westphal","Valparaiso",0.319,0.358,0.451,0.81,42,123,113,21,36,1,1,4,11,2,5,25,16,3
2022,"All Division I","Jameson Kavel","Duke",0.385,0.436,0.782,1.218,55,196,174,59,67,16,1,17,49,1,17,16,15,1
2022,"All Division I","Jamie White","Omaha",0.355,0.497,0.661,1.158,46,161,124,24,44,11,0,9,36,12,24,23,1,0
2022,"All Division I","Jana Johns","Oklahoma",0.322,0.473,0.657,1.13,61,189,143,47,46,9,0,13,51,18,24,16,4,1
2022,"All Division I","Janae Jefferson","Texas",0.407,0.479,0.624,1.103,70,264,226,74,92,24,2,7,34,2,31,12,16,3
2022,"All Division I","Janae Lyles","Hampton",0.335,0.371,0.542,0.913,52,167,155,19,52,12,1,6,27,1,9,13,1,0
2022,"All Division I","Janai Conklin","Georgia Southern",0.304,0.367,0.626,0.993,42,129,115,17,35,6,2,9,24,3,9,27,4,2
2022,"All Division I","Janel Gamache","UNC Wilmington",0.35,0.457,0.667,1.124,41,142,117,24,41,10,3,7,29,7,16,16,4,0
2022,"All Division I","Jasie Roberts","Houston Christian",0.264,0.329,0.385,0.714,48,166,148,22,39,8,2,2,20,2,13,14,1,0
2022,"All Division I","Jasmine Gray","Maine",0.307,0.33,0.475,0.805,34,106,101,18,31,9,1,2,15,1,3,17,4,0
2022,"All Division I","Jaxie Klucewich","Montana",0.294,0.312,0.301,0.613,46,161,153,25,45,1,0,0,11,0,4,18,5,1
2022,"All Division I","Jaycee Ruberti","Ohio State",0.299,0.35,0.422,0.772,50,170,147,37,44,8,2,2,14,0,12,20,2,1
2022,"All Division I","Jayda Alaan","Saint Mary's (CA)",0.133,0.232,0.133,0.364,37,98,83,11,11,0,0,0,4,5,6,13,0,0
2022,"All Division I","Jaylee Engelkes","Central Arkansas",0.279,0.417,0.552,0.969,55,192,154,23,43,6,0,12,53,1,36,40,0,0
2022,"All Division I","Jaylin Calvert","IUPUI",0.152,0.206,0.2,0.406,48,138,125,6,19,3,0,1,14,1,8,35,0,1
2022,"All Division I","Jaylon Davis","Mississippi Valley",0.299,0.365,0.483,0.847,34,97,87,15,26,6,2,2,3,2,7,8,11,0
2022,"All Division I","Jayme Bailey","Virginia Tech",0.287,0.325,0.503,0.829,54,171,157,32,45,12,2,6,28,2,8,25,5,0
2022,"All Division I","Jaymi Steward","Cal State Northridge",0.306,0.389,0.471,0.859,54,195,170,32,52,10,0,6,27,9,14,34,18,3
2022,"All Division I","Jazmine Hill","Arizona State",0.335,0.408,0.665,1.073,54,197,170,44,57,7,2,15,54,4,19,25,7,1
2022,"All Division I","Jazmyn Rollin","Arizona State",0.219,0.384,0.596,0.98,47,147,114,28,25,4,0,13,35,14,17,36,2,3
2022,"All Division I","Jazmyne Armendariz","Ball State",0.192,0.274,0.308,0.581,44,120,104,8,20,3,0,3,11,3,9,19,0,0
2022,"All Division I","Jazzmaine Hammond","North Carolina A&T",0.236,0.301,0.358,0.659,45,141,123,25,29,1,4,2,6,3,9,34,22,3
2022,"All Division I","Jen Horita","Boston University",0.337,0.379,0.409,0.788,57,210,193,41,65,8,3,0,31,0,13,19,10,2
2022,"All Division I","Jen Krizka","Oakland",0.258,0.333,0.406,0.74,43,144,128,7,33,7,0,4,21,2,13,17,1,0
2022,"All Division I","Jenna Carter","College of Charleston",0.308,0.439,0.317,0.756,44,156,120,26,37,1,0,0,5,3,25,13,5,3
2022,"All Division I","Jenna Gardner","Bryant",0.195,0.301,0.274,0.575,40,137,113,14,22,6,0,1,14,0,18,33,8,3
2022,"All Division I","Jenna Helberg","College of Charleston",0.303,0.413,0.5,0.913,47,160,132,14,40,11,0,5,23,10,16,11,1,0
2022,"All Division I","Jenna Johnson","Alabama",0.292,0.377,0.453,0.83,53,165,137,27,40,5,1,5,24,3,17,19,12,4
2022,"All Division I","Jenna Servi","Louisville",0.283,0.338,0.333,0.672,50,133,120,25,34,2,2,0,12,2,8,12,4,1
2022,"All Division I","Jenna Wike","Merrimack",0.286,0.359,0.437,0.796,42,144,126,13,36,10,0,3,26,6,9,10,2,0
2022,"All Division I","Jenna Wildeman","Central Arkansas",0.354,0.448,0.381,0.829,58,225,189,54,67,1,2,0,7,0,32,39,40,9
2022,"All Division I","Jenny Jansen","Southern Illinois",0.387,0.508,0.6,1.108,47,189,150,30,58,5,0,9,44,2,36,15,1,0
2022,"All Division I","Jensen Striegel","Murray State",0.285,0.318,0.285,0.602,47,133,123,19,35,0,0,0,9,1,5,15,8,4
2022,"All Division I","Jess Mazur","Georgia Southern",0.226,0.325,0.489,0.813,47,155,133,20,30,1,2,10,31,6,14,29,0,0
2022,"All Division I","Jessi Alcala","Cal State Fullerton",0.377,0.42,0.596,1.016,54,166,151,26,57,12,0,7,38,4,7,27,3,1
2022,"All Division I","Jessica Chilcott","Iona",0.284,0.378,0.516,0.894,48,182,155,23,44,6,0,10,31,5,19,44,8,5
2022,"All Division I","Jessica Fehr","Evansville",0.3,0.401,0.386,0.787,47,167,140,27,42,12,0,0,16,1,24,30,6,2
2022,"All Division I","Jessica Giacoma","San Jose State",0.205,0.292,0.311,0.603,48,140,122,12,25,4,3,1,10,0,15,26,4,0
2022,"All Division I","Jessica Mabrey","Michigan State",0.285,0.414,0.45,0.864,52,189,151,27,43,8,1,5,18,6,28,18,6,3
2022,"All Division I","Jessica Puk","Arizona State",0.238,0.377,0.314,0.691,53,136,105,28,25,2,0,2,13,8,16,21,3,0
2022,"All Division I","Jessica Sellers","Nevada",0.32,0.396,0.503,0.9,49,172,147,20,47,13,1,4,33,5,15,31,4,1
2022,"All Division I","Jessie Munson","Oakland",0.295,0.326,0.326,0.652,43,139,132,20,39,4,0,0,4,0,6,16,8,3
2022,"All Division I","Jessie Nagel","Holy Cross",0.228,0.247,0.352,0.598,48,151,145,9,33,9,0,3,20,1,3,33,0,0
2022,"All Division I","Jessie Rising","Manhattan",0.209,0.263,0.255,0.517,39,120,110,10,23,3,1,0,8,0,8,30,1,0
2022,"All Division I","Jil Poullard","McNeese",0.367,0.5,0.64,1.14,56,204,150,44,55,12,4,7,45,9,37,17,19,4
2022,"All Division I","Jillian Celis","San Diego State",0.323,0.383,0.435,0.819,55,207,186,37,60,10,4,1,28,7,12,24,8,2
2022,"All Division I","Jillian Figueroa","San Jose State",0.252,0.415,0.427,0.842,46,136,103,19,26,2,2,4,20,1,29,35,0,1
2022,"All Division I","Jocelyn Alo","Oklahoma",0.515,0.646,1.212,1.858,62,230,165,84,85,13,0,34,85,9,54,19,2,3
2022,"All Division I","Jocelyn Carrillo","South Dakota State",0.25,0.341,0.403,0.744,54,166,144,23,36,7,0,5,26,0,20,22,4,0
2022,"All Division I","Jocelyn Kirk","North Dakota",0.207,0.297,0.262,0.559,53,186,164,17,34,6,0,1,9,9,12,22,8,1
2022,"All Division I","Jocylyn Vidal","San Jose State",0.289,0.396,0.406,0.802,47,156,128,21,37,7,1,2,19,5,19,22,0,0
2022,"All Division I","Johneisha Rowe","UCF",0.297,0.388,0.331,0.719,61,204,175,35,52,4,1,0,16,3,23,38,23,4
2022,"All Division I","Joley Mitchell","Notre Dame",0.34,0.407,0.592,0.999,44,118,103,23,35,9,1,5,25,0,13,13,5,0
